7.9471 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113b74790>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1024,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
206.0864 	EXP 	left: autoDraw = True
206.0864 	EXP 	right: autoDraw = True
206.0864 	EXP 	up: autoDraw = True
206.0864 	EXP 	down: autoDraw = True
206.1031 	EXP 	center: autoDraw = True
206.1031 	EXP 	left: autoDraw = True
206.1031 	EXP 	right: autoDraw = True
206.1031 	EXP 	up: autoDraw = True
206.1031 	EXP 	down: autoDraw = True
206.1193 	EXP 	center: autoDraw = True
206.1193 	EXP 	left: autoDraw = True
206.1193 	EXP 	right: autoDraw = True
206.1193 	EXP 	up: autoDraw = True
206.1193 	EXP 	down: autoDraw = True
206.1361 	EXP 	center: autoDraw = True
206.1361 	EXP 	left: autoDraw = True
206.1361 	EXP 	right: autoDraw = True
206.1361 	EXP 	up: autoDraw = True
206.1361 	EXP 	down: autoDraw = True
206.1529 	EXP 	center: autoDraw = True
206.1529 	EXP 	left: autoDraw = True
206.1529 	EXP 	right: autoDraw = True
206.1529 	EXP 	up: autoDraw = True
206.1529 	EXP 	down: autoDraw = True
206.1696 	EXP 	center: autoDraw = True
206.1696 	EXP 	left: autoDraw = True
206.1696 	EXP 	right: autoDraw = True
206.1696 	EXP 	up: autoDraw = True
206.1696 	EXP 	down: autoDraw = True
206.1864 	EXP 	center: autoDraw = True
206.1864 	EXP 	left: autoDraw = True
206.1864 	EXP 	right: autoDraw = True
206.1864 	EXP 	up: autoDraw = True
206.1864 	EXP 	down: autoDraw = True
206.2030 	EXP 	center: autoDraw = True
206.2030 	EXP 	left: autoDraw = True
206.2030 	EXP 	right: autoDraw = True
206.2030 	EXP 	up: autoDraw = True
206.2030 	EXP 	down: autoDraw = True
206.2198 	EXP 	center: autoDraw = True
206.2198 	EXP 	left: autoDraw = True
206.2198 	EXP 	right: autoDraw = True
206.2198 	EXP 	up: autoDraw = True
206.2198 	EXP 	down: autoDraw = True
206.2361 	EXP 	center: autoDraw = True
206.2361 	EXP 	left: autoDraw = True
206.2361 	EXP 	right: autoDraw = True
206.2361 	EXP 	up: autoDraw = True
206.2361 	EXP 	down: autoDraw = True
206.2529 	EXP 	center: autoDraw = True
206.2529 	EXP 	left: autoDraw = True
206.2529 	EXP 	right: autoDraw = True
206.2529 	EXP 	up: autoDraw = True
206.2529 	EXP 	down: autoDraw = True
206.2691 	EXP 	center: autoDraw = True
206.2691 	EXP 	left: autoDraw = True
206.2691 	EXP 	right: autoDraw = True
206.2691 	EXP 	up: autoDraw = True
206.2691 	EXP 	down: autoDraw = True
206.2861 	EXP 	center: autoDraw = True
206.2861 	EXP 	left: autoDraw = True
206.2861 	EXP 	right: autoDraw = True
206.2861 	EXP 	up: autoDraw = True
206.2861 	EXP 	down: autoDraw = True
206.3028 	EXP 	center: autoDraw = True
206.3028 	EXP 	left: autoDraw = True
206.3028 	EXP 	right: autoDraw = True
206.3028 	EXP 	up: autoDraw = True
206.3028 	EXP 	down: autoDraw = True
206.3195 	EXP 	center: autoDraw = True
206.3195 	EXP 	left: autoDraw = True
206.3195 	EXP 	right: autoDraw = True
206.3195 	EXP 	up: autoDraw = True
206.3195 	EXP 	down: autoDraw = True
206.3362 	EXP 	center: autoDraw = True
206.3362 	EXP 	left: autoDraw = True
206.3362 	EXP 	right: autoDraw = True
206.3362 	EXP 	up: autoDraw = True
206.3362 	EXP 	down: autoDraw = True
206.3531 	EXP 	center: autoDraw = True
206.3531 	EXP 	left: autoDraw = True
206.3531 	EXP 	right: autoDraw = True
206.3531 	EXP 	up: autoDraw = True
206.3531 	EXP 	down: autoDraw = True
206.3697 	EXP 	center: autoDraw = True
206.3697 	EXP 	left: autoDraw = True
206.3697 	EXP 	right: autoDraw = True
206.3697 	EXP 	up: autoDraw = True
206.3697 	EXP 	down: autoDraw = True
206.3864 	EXP 	center: autoDraw = True
206.3864 	EXP 	left: autoDraw = True
206.3864 	EXP 	right: autoDraw = True
206.3864 	EXP 	up: autoDraw = True
206.3864 	EXP 	down: autoDraw = True
206.4032 	EXP 	center: autoDraw = True
206.4032 	EXP 	left: autoDraw = True
206.4032 	EXP 	right: autoDraw = True
206.4032 	EXP 	up: autoDraw = True
206.4032 	EXP 	down: autoDraw = True
206.4195 	EXP 	center: autoDraw = True
206.4195 	EXP 	left: autoDraw = True
206.4195 	EXP 	right: autoDraw = True
206.4195 	EXP 	up: autoDraw = True
206.4195 	EXP 	down: autoDraw = True
206.4362 	EXP 	center: autoDraw = True
206.4362 	EXP 	left: autoDraw = True
206.4362 	EXP 	right: autoDraw = True
206.4362 	EXP 	up: autoDraw = True
206.4362 	EXP 	down: autoDraw = True
206.4529 	EXP 	center: autoDraw = True
206.4529 	EXP 	left: autoDraw = True
206.4529 	EXP 	right: autoDraw = True
206.4529 	EXP 	up: autoDraw = True
206.4529 	EXP 	down: autoDraw = True
206.4697 	EXP 	center: autoDraw = True
206.4697 	EXP 	left: autoDraw = True
206.4697 	EXP 	right: autoDraw = True
206.4697 	EXP 	up: autoDraw = True
206.4697 	EXP 	down: autoDraw = True
206.4864 	EXP 	center: autoDraw = True
206.4864 	EXP 	left: autoDraw = True
206.4864 	EXP 	right: autoDraw = True
206.4864 	EXP 	up: autoDraw = True
206.4864 	EXP 	down: autoDraw = True
206.5026 	EXP 	center: autoDraw = True
206.5026 	EXP 	left: autoDraw = True
206.5026 	EXP 	right: autoDraw = True
206.5026 	EXP 	up: autoDraw = True
206.5026 	EXP 	down: autoDraw = True
206.5195 	EXP 	center: autoDraw = True
206.5195 	EXP 	left: autoDraw = True
206.5195 	EXP 	right: autoDraw = True
206.5195 	EXP 	up: autoDraw = True
206.5195 	EXP 	down: autoDraw = True
206.5361 	EXP 	center: autoDraw = True
206.5361 	EXP 	left: autoDraw = True
206.5361 	EXP 	right: autoDraw = True
206.5361 	EXP 	up: autoDraw = True
206.5361 	EXP 	down: autoDraw = True
206.5529 	EXP 	center: autoDraw = True
206.5529 	EXP 	left: autoDraw = True
206.5529 	EXP 	right: autoDraw = True
206.5529 	EXP 	up: autoDraw = True
206.5529 	EXP 	down: autoDraw = True
206.5697 	EXP 	center: autoDraw = True
206.5697 	EXP 	left: autoDraw = True
206.5697 	EXP 	right: autoDraw = True
206.5697 	EXP 	up: autoDraw = True
206.5697 	EXP 	down: autoDraw = True
206.5864 	EXP 	center: autoDraw = True
206.5864 	EXP 	left: autoDraw = True
206.5864 	EXP 	right: autoDraw = True
206.5864 	EXP 	up: autoDraw = True
206.5864 	EXP 	down: autoDraw = True
206.6030 	EXP 	center: autoDraw = True
206.6030 	EXP 	left: autoDraw = True
206.6030 	EXP 	right: autoDraw = True
206.6030 	EXP 	up: autoDraw = True
206.6030 	EXP 	down: autoDraw = True
206.6195 	EXP 	center: autoDraw = True
206.6195 	EXP 	left: autoDraw = True
206.6195 	EXP 	right: autoDraw = True
206.6195 	EXP 	up: autoDraw = True
206.6195 	EXP 	down: autoDraw = True
206.6361 	EXP 	center: autoDraw = True
206.6361 	EXP 	left: autoDraw = True
206.6361 	EXP 	right: autoDraw = True
206.6361 	EXP 	up: autoDraw = True
206.6361 	EXP 	down: autoDraw = True
206.6523 	EXP 	center: autoDraw = True
206.6523 	EXP 	left: autoDraw = True
206.6523 	EXP 	right: autoDraw = True
206.6523 	EXP 	up: autoDraw = True
206.6523 	EXP 	down: autoDraw = True
206.6695 	EXP 	center: autoDraw = True
206.6695 	EXP 	left: autoDraw = True
206.6695 	EXP 	right: autoDraw = True
206.6695 	EXP 	up: autoDraw = True
206.6695 	EXP 	down: autoDraw = True
206.6863 	EXP 	center: autoDraw = True
206.6863 	EXP 	left: autoDraw = True
206.6863 	EXP 	right: autoDraw = True
206.6863 	EXP 	up: autoDraw = True
206.6863 	EXP 	down: autoDraw = True
206.7029 	EXP 	center: autoDraw = True
206.7029 	EXP 	left: autoDraw = True
206.7029 	EXP 	right: autoDraw = True
206.7029 	EXP 	up: autoDraw = True
206.7029 	EXP 	down: autoDraw = True
206.7196 	EXP 	center: autoDraw = True
206.7196 	EXP 	left: autoDraw = True
206.7196 	EXP 	right: autoDraw = True
206.7196 	EXP 	up: autoDraw = True
206.7196 	EXP 	down: autoDraw = True
206.7364 	EXP 	center: autoDraw = True
206.7364 	EXP 	left: autoDraw = True
206.7364 	EXP 	right: autoDraw = True
206.7364 	EXP 	up: autoDraw = True
206.7364 	EXP 	down: autoDraw = True
206.7532 	EXP 	center: autoDraw = True
206.7532 	EXP 	left: autoDraw = True
206.7532 	EXP 	right: autoDraw = True
206.7532 	EXP 	up: autoDraw = True
206.7532 	EXP 	down: autoDraw = True
206.7694 	EXP 	center: autoDraw = True
206.7694 	EXP 	left: autoDraw = True
206.7694 	EXP 	right: autoDraw = True
206.7694 	EXP 	up: autoDraw = True
206.7694 	EXP 	down: autoDraw = True
206.7861 	EXP 	center: autoDraw = True
206.7861 	EXP 	left: autoDraw = True
206.7861 	EXP 	right: autoDraw = True
206.7861 	EXP 	up: autoDraw = True
206.7861 	EXP 	down: autoDraw = True
206.7862 	EXP 	Sound  started
206.7982 	DATA 	sbli | frame count: 300
206.8148 	EXP 	center: autoDraw = True
206.8148 	EXP 	left: autoDraw = True
206.8148 	EXP 	right: autoDraw = True
206.8148 	EXP 	up: autoDraw = True
206.8148 	EXP 	down: autoDraw = True
206.8197 	EXP 	center: autoDraw = True
206.8197 	EXP 	left: autoDraw = True
206.8197 	EXP 	right: autoDraw = True
206.8197 	EXP 	up: autoDraw = True
206.8197 	EXP 	down: autoDraw = True
206.8363 	EXP 	center: autoDraw = True
206.8363 	EXP 	left: autoDraw = True
206.8363 	EXP 	right: autoDraw = True
206.8363 	EXP 	up: autoDraw = True
206.8363 	EXP 	down: autoDraw = True
206.8528 	EXP 	center: autoDraw = True
206.8528 	EXP 	left: autoDraw = True
206.8528 	EXP 	right: autoDraw = True
206.8528 	EXP 	up: autoDraw = True
206.8528 	EXP 	down: autoDraw = True
206.8695 	EXP 	center: autoDraw = True
206.8695 	EXP 	left: autoDraw = True
206.8695 	EXP 	right: autoDraw = True
206.8695 	EXP 	up: autoDraw = True
206.8695 	EXP 	down: autoDraw = True
206.8863 	EXP 	center: autoDraw = True
206.8863 	EXP 	left: autoDraw = True
206.8863 	EXP 	right: autoDraw = True
206.8863 	EXP 	up: autoDraw = True
206.8863 	EXP 	down: autoDraw = True
206.9030 	EXP 	center: autoDraw = True
206.9030 	EXP 	left: autoDraw = True
206.9030 	EXP 	right: autoDraw = True
206.9030 	EXP 	up: autoDraw = True
206.9030 	EXP 	down: autoDraw = True
206.9192 	EXP 	center: autoDraw = True
206.9192 	EXP 	left: autoDraw = True
206.9192 	EXP 	right: autoDraw = True
206.9192 	EXP 	up: autoDraw = True
206.9192 	EXP 	down: autoDraw = True
206.9361 	EXP 	center: autoDraw = True
206.9361 	EXP 	left: autoDraw = True
206.9361 	EXP 	right: autoDraw = True
206.9361 	EXP 	up: autoDraw = True
206.9361 	EXP 	down: autoDraw = True
206.9527 	EXP 	center: autoDraw = True
206.9527 	EXP 	left: autoDraw = True
206.9527 	EXP 	right: autoDraw = True
206.9527 	EXP 	up: autoDraw = True
206.9527 	EXP 	down: autoDraw = True
206.9694 	EXP 	center: autoDraw = True
206.9694 	EXP 	left: autoDraw = True
206.9694 	EXP 	right: autoDraw = True
206.9694 	EXP 	up: autoDraw = True
206.9694 	EXP 	down: autoDraw = True
206.9861 	EXP 	center: autoDraw = True
206.9861 	EXP 	left: autoDraw = True
206.9861 	EXP 	right: autoDraw = True
206.9861 	EXP 	up: autoDraw = True
206.9861 	EXP 	down: autoDraw = True
207.0029 	EXP 	center: autoDraw = True
207.0029 	EXP 	left: autoDraw = True
207.0029 	EXP 	right: autoDraw = True
207.0029 	EXP 	up: autoDraw = True
207.0029 	EXP 	down: autoDraw = True
207.0195 	EXP 	center: autoDraw = True
207.0195 	EXP 	left: autoDraw = True
207.0195 	EXP 	right: autoDraw = True
207.0195 	EXP 	up: autoDraw = True
207.0195 	EXP 	down: autoDraw = True
207.0353 	EXP 	center: autoDraw = True
207.0353 	EXP 	left: autoDraw = True
207.0353 	EXP 	right: autoDraw = True
207.0353 	EXP 	up: autoDraw = True
207.0353 	EXP 	down: autoDraw = True
207.0530 	EXP 	center: autoDraw = True
207.0530 	EXP 	left: autoDraw = True
207.0530 	EXP 	right: autoDraw = True
207.0530 	EXP 	up: autoDraw = True
207.0530 	EXP 	down: autoDraw = True
207.0697 	EXP 	center: autoDraw = True
207.0697 	EXP 	left: autoDraw = True
207.0697 	EXP 	right: autoDraw = True
207.0697 	EXP 	up: autoDraw = True
207.0697 	EXP 	down: autoDraw = True
207.0863 	EXP 	center: autoDraw = True
207.0863 	EXP 	left: autoDraw = True
207.0863 	EXP 	right: autoDraw = True
207.0863 	EXP 	up: autoDraw = True
207.0863 	EXP 	down: autoDraw = True
207.1031 	EXP 	center: autoDraw = True
207.1031 	EXP 	left: autoDraw = True
207.1031 	EXP 	right: autoDraw = True
207.1031 	EXP 	up: autoDraw = True
207.1031 	EXP 	down: autoDraw = True
207.1194 	EXP 	center: autoDraw = True
207.1194 	EXP 	left: autoDraw = True
207.1194 	EXP 	right: autoDraw = True
207.1194 	EXP 	up: autoDraw = True
207.1194 	EXP 	down: autoDraw = True
207.1196 	DATA 	wsqS
207.1361 	EXP 	center: autoDraw = True
207.1361 	EXP 	left: autoDraw = True
207.1361 	EXP 	right: autoDraw = True
207.1361 	EXP 	up: autoDraw = True
207.1361 	EXP 	down: autoDraw = True
207.1361 	EXP 	whitesquare: autoDraw = True
207.1530 	EXP 	center: autoDraw = True
207.1530 	EXP 	left: autoDraw = True
207.1530 	EXP 	right: autoDraw = True
207.1530 	EXP 	up: autoDraw = True
207.1530 	EXP 	down: autoDraw = True
207.1530 	EXP 	whitesquare: autoDraw = False
207.1697 	EXP 	center: autoDraw = True
207.1697 	EXP 	left: autoDraw = True
207.1697 	EXP 	right: autoDraw = True
207.1697 	EXP 	up: autoDraw = True
207.1697 	EXP 	down: autoDraw = True
207.1864 	EXP 	center: autoDraw = True
207.1864 	EXP 	left: autoDraw = True
207.1864 	EXP 	right: autoDraw = True
207.1864 	EXP 	up: autoDraw = True
207.1864 	EXP 	down: autoDraw = True
207.2031 	EXP 	center: autoDraw = True
207.2031 	EXP 	left: autoDraw = True
207.2031 	EXP 	right: autoDraw = True
207.2031 	EXP 	up: autoDraw = True
207.2031 	EXP 	down: autoDraw = True
207.2194 	EXP 	center: autoDraw = True
207.2194 	EXP 	left: autoDraw = True
207.2194 	EXP 	right: autoDraw = True
207.2194 	EXP 	up: autoDraw = True
207.2194 	EXP 	down: autoDraw = True
207.2362 	EXP 	center: autoDraw = True
207.2362 	EXP 	left: autoDraw = True
207.2362 	EXP 	right: autoDraw = True
207.2362 	EXP 	up: autoDraw = True
207.2362 	EXP 	down: autoDraw = True
207.2529 	EXP 	center: autoDraw = True
207.2529 	EXP 	left: autoDraw = True
207.2529 	EXP 	right: autoDraw = True
207.2529 	EXP 	up: autoDraw = True
207.2529 	EXP 	down: autoDraw = True
207.2697 	EXP 	center: autoDraw = True
207.2697 	EXP 	left: autoDraw = True
207.2697 	EXP 	right: autoDraw = True
207.2697 	EXP 	up: autoDraw = True
207.2697 	EXP 	down: autoDraw = True
207.2863 	EXP 	center: autoDraw = True
207.2863 	EXP 	left: autoDraw = True
207.2863 	EXP 	right: autoDraw = True
207.2863 	EXP 	up: autoDraw = True
207.2863 	EXP 	down: autoDraw = True
207.3024 	EXP 	center: autoDraw = True
207.3024 	EXP 	left: autoDraw = True
207.3024 	EXP 	right: autoDraw = True
207.3024 	EXP 	up: autoDraw = True
207.3024 	EXP 	down: autoDraw = True
207.3194 	EXP 	center: autoDraw = True
207.3194 	EXP 	left: autoDraw = True
207.3194 	EXP 	right: autoDraw = True
207.3194 	EXP 	up: autoDraw = True
207.3194 	EXP 	down: autoDraw = True
207.3361 	EXP 	center: autoDraw = True
207.3361 	EXP 	left: autoDraw = True
207.3361 	EXP 	right: autoDraw = True
207.3361 	EXP 	up: autoDraw = True
207.3361 	EXP 	down: autoDraw = True
207.3528 	EXP 	center: autoDraw = True
207.3528 	EXP 	left: autoDraw = True
207.3528 	EXP 	right: autoDraw = True
207.3528 	EXP 	up: autoDraw = True
207.3528 	EXP 	down: autoDraw = True
207.3696 	EXP 	center: autoDraw = True
207.3696 	EXP 	left: autoDraw = True
207.3696 	EXP 	right: autoDraw = True
207.3696 	EXP 	up: autoDraw = True
207.3696 	EXP 	down: autoDraw = True
207.3860 	EXP 	center: autoDraw = True
207.3860 	EXP 	left: autoDraw = True
207.3860 	EXP 	right: autoDraw = True
207.3860 	EXP 	up: autoDraw = True
207.3860 	EXP 	down: autoDraw = True
207.4028 	EXP 	center: autoDraw = True
207.4028 	EXP 	left: autoDraw = True
207.4028 	EXP 	right: autoDraw = True
207.4028 	EXP 	up: autoDraw = True
207.4028 	EXP 	down: autoDraw = True
207.4197 	EXP 	center: autoDraw = True
207.4197 	EXP 	left: autoDraw = True
207.4197 	EXP 	right: autoDraw = True
207.4197 	EXP 	up: autoDraw = True
207.4197 	EXP 	down: autoDraw = True
207.4363 	EXP 	center: autoDraw = True
207.4363 	EXP 	left: autoDraw = True
207.4363 	EXP 	right: autoDraw = True
207.4363 	EXP 	up: autoDraw = True
207.4363 	EXP 	down: autoDraw = True
207.4530 	EXP 	center: autoDraw = True
207.4530 	EXP 	left: autoDraw = True
207.4530 	EXP 	right: autoDraw = True
207.4530 	EXP 	up: autoDraw = True
207.4530 	EXP 	down: autoDraw = True
207.4697 	EXP 	center: autoDraw = True
207.4697 	EXP 	left: autoDraw = True
207.4697 	EXP 	right: autoDraw = True
207.4697 	EXP 	up: autoDraw = True
207.4697 	EXP 	down: autoDraw = True
207.4863 	EXP 	center: autoDraw = True
207.4863 	EXP 	left: autoDraw = True
207.4863 	EXP 	right: autoDraw = True
207.4863 	EXP 	up: autoDraw = True
207.4863 	EXP 	down: autoDraw = True
207.5031 	EXP 	center: autoDraw = True
207.5031 	EXP 	left: autoDraw = True
207.5031 	EXP 	right: autoDraw = True
207.5031 	EXP 	up: autoDraw = True
207.5031 	EXP 	down: autoDraw = True
207.5194 	EXP 	center: autoDraw = True
207.5194 	EXP 	left: autoDraw = True
207.5194 	EXP 	right: autoDraw = True
207.5194 	EXP 	up: autoDraw = True
207.5194 	EXP 	down: autoDraw = True
207.5362 	EXP 	center: autoDraw = True
207.5362 	EXP 	left: autoDraw = True
207.5362 	EXP 	right: autoDraw = True
207.5362 	EXP 	up: autoDraw = True
207.5362 	EXP 	down: autoDraw = True
207.5529 	EXP 	center: autoDraw = True
207.5529 	EXP 	left: autoDraw = True
207.5529 	EXP 	right: autoDraw = True
207.5529 	EXP 	up: autoDraw = True
207.5529 	EXP 	down: autoDraw = True
207.5693 	EXP 	center: autoDraw = True
207.5693 	EXP 	left: autoDraw = True
207.5693 	EXP 	right: autoDraw = True
207.5693 	EXP 	up: autoDraw = True
207.5693 	EXP 	down: autoDraw = True
207.5863 	EXP 	center: autoDraw = True
207.5863 	EXP 	left: autoDraw = True
207.5863 	EXP 	right: autoDraw = True
207.5863 	EXP 	up: autoDraw = True
207.5863 	EXP 	down: autoDraw = True
207.6029 	EXP 	center: autoDraw = True
207.6029 	EXP 	left: autoDraw = True
207.6029 	EXP 	right: autoDraw = True
207.6029 	EXP 	up: autoDraw = True
207.6029 	EXP 	down: autoDraw = True
207.6197 	EXP 	center: autoDraw = True
207.6197 	EXP 	left: autoDraw = True
207.6197 	EXP 	right: autoDraw = True
207.6197 	EXP 	up: autoDraw = True
207.6197 	EXP 	down: autoDraw = True
207.6364 	EXP 	center: autoDraw = True
207.6364 	EXP 	left: autoDraw = True
207.6364 	EXP 	right: autoDraw = True
207.6364 	EXP 	up: autoDraw = True
207.6364 	EXP 	down: autoDraw = True
207.6528 	EXP 	center: autoDraw = True
207.6528 	EXP 	left: autoDraw = True
207.6528 	EXP 	right: autoDraw = True
207.6528 	EXP 	up: autoDraw = True
207.6528 	EXP 	down: autoDraw = True
207.6696 	EXP 	center: autoDraw = True
207.6696 	EXP 	left: autoDraw = True
207.6696 	EXP 	right: autoDraw = True
207.6696 	EXP 	up: autoDraw = True
207.6696 	EXP 	down: autoDraw = True
207.6856 	EXP 	center: autoDraw = True
207.6856 	EXP 	left: autoDraw = True
207.6856 	EXP 	right: autoDraw = True
207.6856 	EXP 	up: autoDraw = True
207.6856 	EXP 	down: autoDraw = True
207.7027 	EXP 	center: autoDraw = True
207.7027 	EXP 	left: autoDraw = True
207.7027 	EXP 	right: autoDraw = True
207.7027 	EXP 	up: autoDraw = True
207.7027 	EXP 	down: autoDraw = True
207.7195 	EXP 	center: autoDraw = True
207.7195 	EXP 	left: autoDraw = True
207.7195 	EXP 	right: autoDraw = True
207.7195 	EXP 	up: autoDraw = True
207.7195 	EXP 	down: autoDraw = True
207.7363 	EXP 	center: autoDraw = True
207.7363 	EXP 	left: autoDraw = True
207.7363 	EXP 	right: autoDraw = True
207.7363 	EXP 	up: autoDraw = True
207.7363 	EXP 	down: autoDraw = True
207.7530 	EXP 	center: autoDraw = True
207.7530 	EXP 	left: autoDraw = True
207.7530 	EXP 	right: autoDraw = True
207.7530 	EXP 	up: autoDraw = True
207.7530 	EXP 	down: autoDraw = True
207.7695 	EXP 	center: autoDraw = True
207.7695 	EXP 	left: autoDraw = True
207.7695 	EXP 	right: autoDraw = True
207.7695 	EXP 	up: autoDraw = True
207.7695 	EXP 	down: autoDraw = True
207.7861 	EXP 	center: autoDraw = True
207.7861 	EXP 	left: autoDraw = True
207.7861 	EXP 	right: autoDraw = True
207.7861 	EXP 	up: autoDraw = True
207.7861 	EXP 	down: autoDraw = True
207.8028 	EXP 	center: autoDraw = True
207.8028 	EXP 	left: autoDraw = True
207.8028 	EXP 	right: autoDraw = True
207.8028 	EXP 	up: autoDraw = True
207.8028 	EXP 	down: autoDraw = True
207.8194 	EXP 	center: autoDraw = True
207.8194 	EXP 	left: autoDraw = True
207.8194 	EXP 	right: autoDraw = True
207.8194 	EXP 	up: autoDraw = True
207.8194 	EXP 	down: autoDraw = True
207.8362 	EXP 	center: autoDraw = True
207.8362 	EXP 	left: autoDraw = True
207.8362 	EXP 	right: autoDraw = True
207.8362 	EXP 	up: autoDraw = True
207.8362 	EXP 	down: autoDraw = True
207.8529 	EXP 	center: autoDraw = True
207.8529 	EXP 	left: autoDraw = True
207.8529 	EXP 	right: autoDraw = True
207.8529 	EXP 	up: autoDraw = True
207.8529 	EXP 	down: autoDraw = True
207.8696 	EXP 	center: autoDraw = True
207.8696 	EXP 	left: autoDraw = True
207.8696 	EXP 	right: autoDraw = True
207.8696 	EXP 	up: autoDraw = True
207.8696 	EXP 	down: autoDraw = True
207.8864 	EXP 	center: autoDraw = True
207.8864 	EXP 	left: autoDraw = True
207.8864 	EXP 	right: autoDraw = True
207.8864 	EXP 	up: autoDraw = True
207.8864 	EXP 	down: autoDraw = True
207.9027 	EXP 	center: autoDraw = True
207.9027 	EXP 	left: autoDraw = True
207.9027 	EXP 	right: autoDraw = True
207.9027 	EXP 	up: autoDraw = True
207.9027 	EXP 	down: autoDraw = True
207.9195 	EXP 	center: autoDraw = True
207.9195 	EXP 	left: autoDraw = True
207.9195 	EXP 	right: autoDraw = True
207.9195 	EXP 	up: autoDraw = True
